service_id,date,exception_type
4281:GVB:10:W:WE,20171013,1
4281:GVB:10:W:WE,20171016,1
4281:GVB:10:W:WE,20171017,1
4281:GVB:10:W:WE,20171018,1
4281:GVB:10:W:WE,20171019,1
4281:GVB:10:W:WE,20171020,1
4281:GVB:10:W:WE,20171023,1
4281:GVB:10:W:WE,20171024,1
4281:GVB:10:W:WE,20171025,1
4281:GVB:10:W:WE,20171026,1
4281:GVB:10:W:WE,20171027,1
4281:GVB:10:W:WE,20171030,1
4281:GVB:10:W:WE,20171031,1
4281:GVB:10:W:WE,20171101,1
4281:GVB:10:W:WE,20171102,1
4281:GVB:10:W:WE,20171103,1
4281:GVB:10:W:WE,20171106,1
4281:GVB:10:W:WE,20171107,1
4281:GVB:10:W:WE,20171108,1
4281:GVB:10:W:WE,20171109,1
4281:GVB:10:W:WE,20171110,1
4281:GVB:10:W:WE,20171113,1
4281:GVB:10:W:WE,20171114,1
4281:GVB:10:W:WE,20171115,1
4281:GVB:10:W:WE,20171116,1
4281:GVB:10:W:WE,20171117,1
4281:GVB:10:W:WE,20171120,1
4281:GVB:10:W:WE,20171121,1
4281:GVB:10:W:WE,20171122,1
4281:GVB:10:W:WE,20171123,1
4281:GVB:10:W:WE,20171124,1
4281:GVB:10:W:WE,20171127,1
4281:GVB:10:W:WE,20171128,1
4281:GVB:10:W:WE,20171129,1
4281:GVB:10:W:WE,20171130,1
4281:GVB:10:W:WE,20171201,1
4281:GVB:10:W:WE,20171204,1
4281:GVB:10:W:WE,20171205,1
4281:GVB:10:W:WE,20171206,1
4281:GVB:10:W:WE,20171207,1
4281:GVB:10:W:WE,20171208,1
4281:GVB:7:W:ZA,20161217,1
4281:GVB:7:W:ZA,20161224,1
4281:GVB:7:W:ZA,20170107,1
4281:GVB:7:W:ZA,20170114,1
4281:GVB:7:W:ZA,20170121,1
4281:GVB:7:W:ZA,20170128,1
4281:GVB:7:W:ZA,20170204,1
4281:GVB:7:W:ZA,20170211,1
4281:GVB:7:W:ZA,20170218,1
4281:GVB:7:W:ZA,20170225,1
4281:GVB:7:W:ZA,20170304,1
4281:GVB:7:W:ZA,20170311,1
4281:GVB:7:W:ZA,20170318,1
4281:GVB:7:W:ZA,20170325,1
4281:GVB:7:W:ZA,20170401,1
4281:GVB:7:W:ZA,20170408,1
4281:GVB:7:W:ZA,20170415,1
4281:GVB:7:W:ZA,20170422,1
4281:GVB:7:W:ZA,20170429,1
4281:GVB:7:W:ZA,20170506,1
4281:GVB:7:W:ZA,20170513,1
4281:GVB:900:W:WE,20171106,1
4281:GVB:900:W:WE,20171107,1
4281:GVB:900:W:WE,20171108,1
4281:GVB:900:W:WE,20171109,1
4281:GVB:900:W:WE,20171110,1
4281:GVB:900:W:WE,20171113,1
4281:GVB:900:W:WE,20171114,1
4281:GVB:900:W:WE,20171115,1
4281:GVB:900:W:WE,20171116,1
4281:GVB:900:W:WE,20171117,1
4281:GVB:900:W:WE,20171120,1
4281:GVB:900:W:WE,20171121,1
4281:GVB:900:W:WE,20171122,1
4281:GVB:900:W:WE,20171123,1
4281:GVB:900:W:WE,20171127,1
4281:GVB:900:W:WE,20171128,1
4281:GVB:900:W:WE,20171129,1
4281:GVB:900:W:WE,20171130,1
4281:GVB:900:W:WE,20171201,1
4281:GVB:900:W:WE,20171204,1
4281:GVB:54:A:WE,20170811,1
4281:GVB:54:A:WE,20170814,1
4281:GVB:54:A:WE,20170815,1
4281:GVB:54:A:WE,20170816,1
4281:GVB:54:A:WE,20170817,1
4281:GVB:53:A:WE,20170901,1
4281:GVB:902:W:WE,20170714,1
4281:GVB:902:W:WE,20170717,1
4281:GVB:902:W:WE,20170718,1
4281:GVB:902:W:WE,20170719,1
4281:GVB:902:W:WE,20170720,1
4281:GVB:902:W:WE,20170721,1
4281:GVB:902:W:WE,20170724,1
4281:GVB:902:W:WE,20170725,1
4281:GVB:902:W:WE,20170726,1
4281:GVB:3:W:WE,20161213,1
4281:GVB:3:W:WE,20161214,1
4281:GVB:3:W:WE,20161215,1
4281:GVB:3:W:WE,20161229,1
4281:GVB:3:W:WE,20161230,1
4281:GVB:3:W:WE,20170102,1
4281:GVB:3:W:WE,20170103,1
4281:GVB:3:W:WE,20170104,1
4281:GVB:3:W:WE,20170109,1
4281:GVB:3:W:WE,20170110,1
4281:GVB:3:W:WE,20170111,1
4281:GVB:3:W:WE,20170112,1
4281:GVB:3:W:WE,20170113,1
4281:GVB:3:W:WE,20170116,1
4281:GVB:3:W:WE,20170117,1
4281:GVB:3:W:WE,20170118,1
4281:GVB:3:W:WE,20170119,1
4281:GVB:3:W:WE,20170120,1
4281:GVB:3:W:WE,20170123,1
4281:GVB:3:W:WE,20170124,1
4281:GVB:3:W:WE,20170125,1
4281:GVB:3:W:WE,20170126,1
4281:GVB:3:W:WE,20170127,1
4281:GVB:3:W:WE,20170413,1
4281:GVB:3:W:WE,20170414,1
4281:GVB:3:W:WE,20170417,1
4281:GVB:3:W:WE,20170418,1
4281:GVB:3:W:WE,20170419,1
4281:GVB:15:A:WE,20171005,1
4281:GVB:15:A:WE,20171006,1
4281:GVB:905:W:ZA,20170916,1
4281:GVB:905:W:ZA,20170923,1
4281:GVB:33:A:WE,20170125,1
4281:GVB:33:A:WE,20170126,1
4281:GVB:33:A:WE,20170127,1
4281:GVB:33:A:WE,20170130,1
4281:GVB:33:A:WE,20170131,1
4281:GVB:33:A:WE,20170201,1
4281:GVB:33:A:WE,20170202,1
4281:GVB:33:A:WE,20170203,1
4281:GVB:17:W:WE,20170302,1
4281:GVB:17:W:WE,20170303,1
4281:GVB:17:W:WE,20170306,1
4281:GVB:17:W:WE,20170307,1
4281:GVB:17:W:WE,20170405,1
4281:GVB:17:W:WE,20170406,1
4281:GVB:17:W:WE,20170407,1
4281:GVB:17:W:WE,20170410,1
4281:GVB:17:W:WE,20170411,1
4281:GVB:50:A:WE,20171208,1
4281:GVB:34:W:ZO,20161211,1
4281:GVB:34:W:ZO,20161218,1
4281:GVB:34:W:ZO,20170101,1
4281:GVB:34:W:ZO,20170108,1
4281:GVB:34:W:ZO,20170115,1
4281:GVB:34:W:ZO,20170122,1
4281:GVB:34:W:ZO,20170129,1
4281:GVB:34:W:ZO,20170205,1
4281:GVB:34:W:ZO,20170212,1
4281:GVB:34:W:ZO,20170219,1
4281:GVB:34:W:ZO,20170226,1
4281:GVB:34:W:ZO,20170305,1
4281:GVB:34:W:ZO,20170312,1
4281:GVB:34:W:ZO,20170319,1
4281:GVB:34:W:ZO,20170326,1
4281:GVB:61:W:WE,20171006,1
4281:GVB:61:W:WE,20171009,1
4281:GVB:61:W:WE,20171010,1
4281:GVB:61:W:WE,20171011,1
4281:GVB:61:W:WE,20171012,1
4281:GVB:61:W:WE,20171013,1
4281:GVB:61:W:WE,20171016,1
4281:GVB:61:W:WE,20171017,1
4281:GVB:61:W:WE,20171018,1
4281:GVB:61:W:WE,20171019,1
4281:GVB:61:W:WE,20171020,1
4281:GVB:61:W:WE,20171023,1
4281:GVB:61:W:WE,20171024,1
4281:GVB:61:W:WE,20171025,1
4281:GVB:3:W:ZO,20170528,1
4281:GVB:3:W:ZO,20170604,1
4281:GVB:3:W:ZO,20170611,1
4281:GVB:3:W:ZO,20170618,1
4281:GVB:3:W:ZO,20170625,1
4281:GVB:3:W:ZO,20170702,1
4419:GVB:463:A:ZO,20170115,1
4419:GVB:463:A:ZO,20170122,1
4419:GVB:463:A:ZO,20170129,1
4419:GVB:463:A:ZO,20170205,1
4419:GVB:463:A:ZO,20170212,1
4419:GVB:463:A:ZO,20170219,1
4419:GVB:463:A:ZO,20170226,1
4419:GVB:463:A:ZO,20170305,1
4419:GVB:463:A:ZO,20170312,1
4419:GVB:463:A:ZO,20170319,1
4419:GVB:463:A:WE,20170109,1
4281:GVB:249:W:WE,20170922,1
4281:GVB:249:W:WE,20170925,1
4281:GVB:249:W:WE,20170926,1
4281:GVB:249:W:WE,20170927,1
4281:GVB:249:W:WE,20170928,1
4281:GVB:249:W:WE,20170929,1
4281:GVB:909:W:WE,20170914,1
4281:GVB:909:W:WE,20170915,1
4281:GVB:909:W:WE,20170918,1
4281:GVB:909:W:WE,20170919,1
4281:GVB:909:W:WE,20170920,1
4281:GVB:909:W:WE,20170921,1
4281:GVB:909:W:WE,20170922,1
4281:GVB:12:W:WE,20170921,1
4281:GVB:12:W:WE,20170922,1
4281:GVB:12:W:WE,20170925,1
4281:GVB:12:W:WE,20170926,1
4281:GVB:12:W:WE,20170927,1
4281:GVB:12:W:WE,20170928,1
4281:GVB:12:W:WE,20170929,1
4438:GVB:761:W:WE,20170929,1
4438:GVB:761:W:WE,20171018,1
4438:GVB:761:W:WE,20171019,1
4438:GVB:761:W:WE,20171020,1
4438:GVB:761:W:WE,20171023,1
4438:GVB:761:W:WE,20171024,1
4438:GVB:761:W:WE,20171025,1
4438:GVB:761:W:WE,20171030,1
4438:GVB:761:W:WE,20171031,1
4438:GVB:761:W:WE,20171101,1
4438:GVB:761:W:WE,20171102,1
4438:GVB:761:W:WE,20171103,1
4281:GVB:33:A:ZA,20171104,1
4281:GVB:33:A:ZA,20171111,1
4438:GVB:761:W:WE,20170605,1
4438:GVB:761:W:WE,20170606,1
4438:GVB:761:W:WE,20170608,1
4438:GVB:761:W:WE,20170609,1
4438:GVB:761:W:ZA,20170513,1
4281:GVB:2:W:WO,20170712,1
4281:GVB:63:A:WE,20170926,1
4281:GVB:900:W:WE,20170616,1
4281:GVB:900:W:WE,20170619,1
4281:GVB:900:W:WE,20170620,1
4281:GVB:900:W:WE,20170621,1
4281:GVB:900:W:WE,20170622,1
4281:GVB:900:W:WE,20170623,1
4281:GVB:900:W:WE,20170626,1
4281:GVB:900:W:WE,20170627,1
4281:GVB:65:A:ZO,20171126,1
4281:GVB:65:A:ZO,20171203,1
4281:GVB:912:W:WE,20170425,1
4281:GVB:912:W:WE,20170426,1
4281:GVB:65:A:WE,20170118,1
4281:GVB:17:W:WE,20170728,1
4281:GVB:17:W:WE,20170731,1
4281:GVB:17:W:WE,20170801,1
4281:GVB:17:W:WE,20170802,1
4281:GVB:17:W:WE,20170803,1
4281:GVB:17:W:WE,20170804,1
4281:GVB:17:W:WE,20170807,1
4281:GVB:14:W:WE,20170927,1
4281:GVB:47:W:ZA,20170114,1
4281:GVB:47:W:ZA,20170121,1
4281:GVB:47:W:ZA,20170128,1
4281:GVB:47:W:ZA,20170204,1
4281:GVB:47:W:ZA,20170218,1
4281:GVB:47:W:ZA,20170225,1
4281:GVB:47:W:ZA,20170304,1
4281:GVB:47:W:ZA,20170311,1
4281:GVB:12:W:WE,20170510,1
4281:GVB:12:W:WE,20170511,1
4281:GVB:12:W:WE,20170512,1
4281:GVB:13:W:ZA,20170128,1
4281:GVB:13:W:ZA,20170204,1
4281:GVB:13:W:ZA,20170211,1
4281:GVB:13:W:ZA,20170218,1
4281:GVB:13:W:ZA,20170225,1
4281:GVB:13:W:ZA,20170304,1
4281:GVB:231:W:WE,20171018,1
4281:GVB:231:W:WE,20171019,1
4281:GVB:231:W:WE,20171020,1
4281:GVB:231:W:WE,20171025,1
4281:GVB:758:W:WE,20170314,1
4281:GVB:758:W:WE,20170315,1
4281:GVB:758:W:WE,20170316,1
4281:GVB:758:W:WE,20170317,1
4281:GVB:758:W:WE,20170320,1
4281:GVB:758:W:WE,20170321,1
4281:GVB:758:W:WE,20170322,1
4281:GVB:758:W:WE,20170323,1
4281:GVB:758:W:WE,20170324,1
4281:GVB:40:W:WE,20170929,1
4281:GVB:40:W:WE,20171002,1
4281:GVB:40:W:WE,20171003,1
4281:GVB:40:W:WE,20171004,1
4281:GVB:40:W:WE,20171005,1
4281:GVB:40:W:WE,20171006,1
4281:GVB:40:W:WE,20171009,1
4281:GVB:40:W:WE,20171010,1
4281:GVB:40:W:WE,20171011,1
4281:GVB:40:W:WE,20171012,1
4281:GVB:49:W:WE,20170329,1
4281:GVB:49:W:WE,20170330,1
4281:GVB:49:W:WE,20170331,1
4281:GVB:49:W:WE,20170403,1
4281:GVB:49:W:WE,20170404,1
4281:GVB:49:W:WE,20170405,1
4281:GVB:49:W:WE,20170406,1
4281:GVB:12:W:WE,20171129,1
4281:GVB:900:W:WE,20170505,1
4281:GVB:900:W:WE,20170508,1
4281:GVB:900:W:WE,20170509,1
4281:GVB:900:W:WE,20170510,1
4281:GVB:900:W:WE,20170511,1
4281:GVB:900:W:WE,20170512,1
4281:GVB:900:W:WE,20170516,1
4281:GVB:900:W:WE,20170517,1
4281:GVB:900:W:WE,20170518,1
4281:GVB:900:W:WE,20170519,1
4281:GVB:900:W:WE,20170522,1
4281:GVB:900:W:WE,20170523,1
4281:GVB:900:W:WE,20170524,1
4281:GVB:18:W:WE,20170929,1
4281:GVB:911:W:WE,20170728,1
4281:GVB:911:W:WE,20171106,1
4281:GVB:911:W:WE,20171107,1
4281:GVB:911:W:WE,20171108,1
4281:GVB:911:W:WE,20171109,1
4281:GVB:461:AA:WE,20170424,1
4281:GVB:461:AA:WE,20170425,1
4281:GVB:461:AA:WE,20170426,1
4281:GVB:461:AA:WE,20170427,1
4281:GVB:461:AA:WE,20170428,1
4281:GVB:461:AA:WE,20170501,1
4281:GVB:461:AA:WE,20170502,1
4281:GVB:461:AA:WE,20170503,1
4281:GVB:461:AA:WE,20170504,1
4281:GVB:461:AA:WE,20170505,1
4281:GVB:461:AA:WE,20170508,1
4281:GVB:461:AA:WE,20170509,1
4281:GVB:461:AA:WE,20170512,1
4281:GVB:461:AA:WE,20170515,1
4281:GVB:461:AA:WE,20170516,1
4281:GVB:461:AA:WE,20170517,1
4281:GVB:461:AA:WE,20170518,1
4281:GVB:461:AA:WE,20170519,1
4281:GVB:461:AA:WE,20170522,1
4281:GVB:461:AA:WE,20170523,1
4281:GVB:47:W:WE,20161212,1
4281:GVB:47:W:WE,20161213,1
4281:GVB:47:W:WE,20161214,1
4281:GVB:47:W:WE,20161215,1
4281:GVB:47:W:WE,20161216,1
4281:GVB:47:W:WE,20161223,1
4281:GVB:47:W:WE,20161227,1
4438:GVB:753:W:WE,20170915,1
4438:GVB:753:W:WE,20170918,1
4438:GVB:753:W:WE,20170919,1
4438:GVB:753:W:WE,20170920,1
4438:GVB:753:W:WE,20170921,1
4438:GVB:753:W:WE,20170922,1
4281:GVB:34:W:WE,20170803,1
4281:GVB:34:W:WE,20170804,1
4281:GVB:34:W:WE,20170807,1
4281:GVB:34:W:WE,20170808,1
4281:GVB:34:W:WE,20170809,1
4281:GVB:34:W:WE,20170810,1
4281:GVB:34:W:WE,20170811,1
4281:GVB:34:W:WE,20170814,1
4281:GVB:34:W:WE,20170815,1
4281:GVB:34:W:WE,20170816,1
4281:GVB:247:W:WE,20170606,1
4281:GVB:247:W:WE,20170607,1
4281:GVB:247:W:WE,20170608,1
4281:GVB:247:W:WE,20170609,1
4281:GVB:247:W:WE,20170612,1
4281:GVB:247:W:WE,20171025,1
4281:GVB:247:W:WE,20171026,1
4281:GVB:247:W:WE,20171027,1
4281:GVB:247:W:WE,20171030,1
4281:GVB:247:W:WE,20171031,1
4281:GVB:247:W:WE,20171101,1
4281:GVB:247:W:WE,20171102,1
4281:GVB:247:W:WE,20171103,1
4281:GVB:909:W:WE,20170511,1
4281:GVB:62:A:ZO,20161211,1
4281:GVB:62:A:ZO,20161218,1
4281:GVB:14:W:WE,20170113,1
4281:GVB:14:W:WE,20170116,1
4281:GVB:14:W:WE,20170117,1
4281:GVB:911:W:WE,20170301,1
4281:GVB:911:W:WE,20170629,1
4281:GVB:911:W:WE,20170630,1
4438:GVB:752:W:ZO,20170205,1
4438:GVB:752:W:ZO,20170212,1
4438:GVB:752:W:ZO,20170219,1
4438:GVB:752:W:ZO,20170226,1
4281:GVB:909:W:WE,20170630,1
4281:GVB:63:A:ZO,20171015,1
4281:GVB:63:A:ZO,20171022,1
4281:GVB:63:A:ZO,20171029,1
4451:GVB:54:W:WE,20170309,1
4451:GVB:50:W:WE,20170502,1
4451:GVB:50:W:WE,20170503,1
4281:GVB:1:W:VR,20170203,1
4281:GVB:1:W:VR,20170210,1
4281:GVB:246:W:WE,20170612,1
4281:GVB:246:W:WE,20170613,1
4281:GVB:16:A:WE,20170628,1
4281:GVB:16:A:WE,20170629,1
4281:GVB:37:W:WE,20170905,1
4281:GVB:37:W:WE,20170906,1
4281:GVB:37:W:WE,20170907,1
4281:GVB:37:W:WE,20170908,1
4281:GVB:37:W:WE,20170911,1
4281:GVB:37:W:WE,20170912,1
4281:GVB:914:W:WE,20170307,1
4281:GVB:914:W:WE,20170308,1
4281:GVB:914:W:WE,20170309,1
4281:GVB:53:A:ZO,20170917,1
4281:GVB:41:W:WE,20170613,1
4281:GVB:41:W:WE,20170614,1
4281:GVB:41:W:WE,20170615,1
4281:GVB:41:W:WE,20170616,1
4281:GVB:41:W:WE,20170619,1
4281:GVB:914:W:WE,20170606,1
4281:GVB:231:W:WE,20170403,1
4281:GVB:231:W:WE,20170404,1
4281:GVB:231:W:WE,20170405,1
4281:GVB:231:W:WE,20170406,1
4281:GVB:231:W:WE,20170407,1
4281:GVB:231:W:WE,20170410,1
4281:GVB:231:W:WE,20170411,1
4281:GVB:35:W:ZA,20170805,1
4281:GVB:35:W:ZA,20170826,1
4281:GVB:903:W:WE,20170103,1
4281:GVB:903:W:WE,20170104,1
4281:GVB:903:W:WE,20170105,1
4281:GVB:903:W:WE,20170106,1
4281:GVB:903:W:WE,20170109,1
4281:GVB:903:W:WE,20170110,1
4281:GVB:903:W:WE,20170111,1
4281:GVB:903:W:WE,20170112,1
4281:GVB:903:W:WE,20170113,1
4281:GVB:903:W:WE,20170116,1
4281:GVB:903:W:WE,20170117,1
4281:GVB:903:W:WE,20170118,1
4281:GVB:903:W:WE,20170119,1
4281:GVB:248:W:WE,20170512,1
4281:GVB:248:W:WE,20170515,1
4281:GVB:248:W:WE,20170516,1
4281:GVB:248:W:WE,20170517,1
4281:GVB:248:W:WE,20170518,1
4281:GVB:248:W:WE,20170519,1
4281:GVB:248:W:WE,20170526,1
4281:GVB:248:W:WE,20170529,1
4281:GVB:33:A:WE,20170512,1
4281:GVB:905:W:ZO,20161211,1
4281:GVB:905:W:ZO,20161218,1
4281:GVB:905:W:ZO,20170101,1
4281:GVB:905:W:ZO,20170108,1
4281:GVB:905:W:ZO,20170212,1
4281:GVB:51:A:WE,20171122,1
4281:GVB:51:A:WE,20171123,1
4281:GVB:51:A:WE,20171130,1
4281:GVB:51:A:WE,20171201,1
4281:GVB:51:A:WE,20171204,1
4281:GVB:51:A:WE,20171205,1
4281:GVB:909:W:ZA,20171021,1
4281:GVB:909:W:ZA,20171028,1
4281:GVB:909:W:ZA,20171104,1
4281:GVB:41:W:WE,20170323,1
4281:GVB:41:W:WE,20170324,1
4281:GVB:41:W:WE,20170327,1
4281:GVB:41:W:WE,20170328,1
4281:GVB:41:W:WE,20170329,1
4281:GVB:4:W:MA,20161212,1
4281:GVB:7:W:WE,20170215,1
4281:GVB:7:W:WE,20170216,1
4281:GVB:7:W:WE,20170217,1
4281:GVB:3:W:WE,20171109,1
4281:GVB:3:W:WE,20171110,1
4281:GVB:3:W:WE,20171113,1
4281:GVB:3:W:WE,20171114,1
4281:GVB:3:W:WE,20171115,1
4281:GVB:13:W:WE,20170801,1
4281:GVB:13:W:WE,20170802,1
4281:GVB:13:W:WE,20170803,1
4281:GVB:13:W:WE,20170804,1
4281:GVB:914:W:WE,20170920,1
4281:GVB:914:W:WE,20170921,1
4281:GVB:914:W:WE,20170922,1
4281:GVB:914:W:WE,20170925,1
4281:GVB:911:W:ZA,20170225,1
4281:GVB:911:W:ZA,20170304,1
4281:GVB:4:W:ZO,20170702,1
4281:GVB:4:W:ZO,20170709,1
4281:GVB:35:W:WE,20171023,1
4281:GVB:35:W:WE,20171024,1
4281:GVB:35:W:WE,20171025,1
4281:GVB:35:W:WE,20171026,1
4281:GVB:5:W:ZA,20170422,1
4281:GVB:5:W:ZA,20170429,1
4281:GVB:5:W:ZA,20170506,1
4281:GVB:5:W:ZA,20170513,1
4281:GVB:5:W:ZA,20170520,1
4281:GVB:5:W:ZA,20170527,1
4281:GVB:5:W:ZA,20170610,1
4281:GVB:5:W:ZA,20170617,1
4281:GVB:5:W:ZA,20170624,1
4281:GVB:5:W:ZA,20170701,1
4281:GVB:63:A:WE,20170928,1
4281:GVB:63:A:WE,20170929,1
4281:GVB:63:A:WE,20171002,1
4281:GVB:63:A:WE,20171003,1
4281:GVB:65:A:WE,20170518,1
4281:GVB:65:A:WE,20170519,1
4281:GVB:65:A:WE,20170522,1
4281:GVB:65:A:WE,20170523,1
4281:GVB:65:A:WE,20170524,1
4281:GVB:65:A:WE,20170525,1
4281:GVB:65:A:WE,20170526,1
4281:GVB:65:A:WE,20170529,1
4281:GVB:65:A:WE,20170530,1
4281:GVB:65:A:WE,20170531,1
4281:GVB:61:W:WE,20170828,1
4281:GVB:906:W:ZO,20171029,1
4281:GVB:906:W:ZO,20171105,1
4281:GVB:7:W:WE,20170426,1
4281:GVB:909:W:WE,20171130,1
4281:GVB:909:W:WE,20171201,1
4281:GVB:909:W:WE,20171204,1
4281:GVB:909:W:WE,20171205,1
4281:GVB:909:W:WE,20171206,1
4281:GVB:909:W:WE,20171207,1
4281:GVB:909:W:WE,20171208,1
4281:GVB:757:W:WE,20161212,1
4281:GVB:757:W:WE,20161213,1
4281:GVB:62:A:WE,20170418,1
4281:GVB:62:A:WE,20170419,1
4281:GVB:62:A:WE,20170420,1
4281:GVB:62:A:WE,20170421,1
4281:GVB:62:A:WE,20170424,1
4281:GVB:62:A:WE,20170425,1
4281:GVB:62:A:WE,20170426,1
4281:GVB:62:A:WE,20170427,1
4281:GVB:62:A:WE,20170428,1
4281:GVB:62:A:WE,20170501,1
4281:GVB:62:A:WE,20170502,1
4281:GVB:62:A:WE,20170503,1
4438:GVB:759:W:ZA,20170930,1
4438:GVB:759:W:ZA,20171007,1
4438:GVB:759:W:ZA,20171014,1
4438:GVB:759:W:ZA,20171021,1
4438:GVB:759:W:ZA,20171028,1
4438:GVB:759:W:ZA,20171104,1
4438:GVB:759:W:ZA,20171111,1
4438:GVB:759:W:ZA,20171118,1
4438:GVB:759:W:ZA,20171125,1
4281:GVB:763:W:WE,20170901,1
4281:GVB:763:W:WE,20170904,1
4281:GVB:763:W:WE,20170905,1
4281:GVB:18:W:WE,20170509,1
4281:GVB:32:W:ZA,20161231,1
4438:GVB:757:W:ZA,20170805,1
4438:GVB:757:W:ZA,20170812,1
4438:GVB:757:W:ZA,20170819,1
4438:GVB:757:W:ZA,20170826,1
4438:GVB:757:W:ZA,20170902,1
4438:GVB:757:W:ZA,20170909,1
4438:GVB:757:W:ZA,20170916,1
4438:GVB:757:W:ZA,20170923,1
4438:GVB:757:W:ZA,20170930,1
4438:GVB:748:W:WE,20170209,1
4438:GVB:748:W:WE,20170210,1
4438:GVB:748:W:WE,20170213,1
4438:GVB:748:W:WE,20170214,1
4281:GVB:9:W:WE,20170904,1
4281:GVB:9:W:WE,20170905,1
4281:GVB:9:W:WE,20170906,1
4281:GVB:9:W:WE,20171208,1
4281:GVB:69:W:ZA,20161217,1
4281:GVB:69:W:ZA,20161224,1
4281:GVB:69:W:ZA,20170107,1
4281:GVB:69:W:ZA,20170114,1
4281:GVB:69:W:ZA,20170121,1
4281:GVB:902:W:WE,20170904,1
4281:GVB:902:W:WE,20170905,1
4281:GVB:902:W:WE,20170906,1
4281:GVB:902:W:WE,20170907,1
4281:GVB:902:W:WE,20170908,1
4281:GVB:902:W:WE,20170911,1
4281:GVB:902:W:WE,20170912,1
4281:GVB:902:W:WE,20170913,1
4281:GVB:902:W:WE,20170914,1
4281:GVB:902:W:WE,20170915,1
4281:GVB:902:W:WE,20170918,1
4281:GVB:902:W:WE,20170919,1
4281:GVB:902:W:WE,20170920,1
4281:GVB:902:W:WE,20170921,1
4281:GVB:902:W:WE,20170922,1
4281:GVB:902:W:WE,20170925,1
4281:GVB:902:W:WE,20170926,1
4281:GVB:902:W:WE,20170927,1
4281:GVB:902:W:WE,20170928,1
4281:GVB:902:W:ZO,20170122,1
4281:GVB:902:W:ZO,20170129,1
4281:GVB:47:W:WE,20171005,1
4281:GVB:47:W:WE,20171006,1
4281:GVB:47:W:WE,20171009,1
4281:GVB:10:W:ZO,20161225,1
4281:GVB:50:A:ZO,20161225,1
4281:GVB:915:W:ZO,20161225,1
4281:GVB:245:W:ZA,20171014,1
4281:GVB:245:W:ZA,20171021,1
4281:GVB:245:W:ZA,20171028,1
4281:GVB:245:W:ZA,20171104,1
4281:GVB:245:W:ZA,20171111,1
4281:GVB:245:W:ZA,20171118,1
4281:GVB:245:W:ZA,20171125,1
4281:GVB:245:W:ZA,20171202,1
4281:GVB:2:W:VR,20170512,1
4281:GVB:2:W:VR,20170519,1
4281:GVB:2:W:VR,20170526,1
4438:GVB:757:W:ZO,20170806,1
4281:GVB:32:W:WE,20170419,1
4281:GVB:32:W:WE,20170420,1
4281:GVB:32:W:WE,20170421,1
4281:GVB:26:W:DI,20171114,1
4281:GVB:26:W:DI,20171121,1
4281:GVB:26:W:DI,20171128,1
4281:GVB:26:W:DI,20171205,1
4281:GVB:33:A:ZA,20161217,1
4281:GVB:33:A:ZA,20161224,1
4281:GVB:15:A:WE,20170206,1
4281:GVB:15:A:WE,20170207,1
4281:GVB:15:A:WE,20170208,1
4281:GVB:15:A:WE,20170209,1
4281:GVB:15:A:WE,20170210,1
4281:GVB:32:W:WE,20170424,1
4281:GVB:32:W:WE,20170425,1
4281:GVB:32:W:WE,20170426,1
4281:GVB:32:W:WE,20170427,1
4281:GVB:32:W:WE,20170428,1
4281:GVB:32:W:WE,20170501,1
4281:GVB:32:W:WE,20170502,1
4281:GVB:32:W:WE,20170503,1
4281:GVB:32:W:WE,20170504,1
4281:GVB:32:W:WE,20170505,1
4281:GVB:32:W:WE,20170508,1
4281:GVB:915:W:WE,20170323,1
4281:GVB:915:W:WE,20170324,1
4281:GVB:915:W:WE,20170327,1
4281:GVB:915:W:WE,20170328,1
4281:GVB:915:W:WE,20170329,1
4281:GVB:915:W:WE,20170330,1
4281:GVB:915:W:WE,20170331,1
4281:GVB:915:W:WE,20170403,1
4281:GVB:915:W:WE,20170404,1
4281:GVB:915:W:WE,20170405,1
4281:GVB:915:W:WE,20170406,1
4281:GVB:915:W:WE,20170407,1
4281:GVB:915:W:WE,20170410,1
4281:GVB:915:W:WE,20170411,1
4281:GVB:915:W:WE,20170412,1
4281:GVB:915:W:WE,20170413,1
4281:GVB:915:W:WE,20170414,1
4281:GVB:915:W:WE,20170417,1
4281:GVB:915:W:WE,20170418,1
4281:GVB:915:W:WE,20170927,1
4281:GVB:915:W:WE,20171109,1
4281:GVB:915:W:WE,20171110,1
4281:GVB:915:W:WE,20171113,1
4281:GVB:915:W:WE,20171114,1
4281:GVB:915:W:WE,20171115,1
4281:GVB:915:W:WE,20171116,1
4281:GVB:915:W:WE,20171117,1
4281:GVB:915:W:WE,20171120,1
4281:GVB:915:W:WE,20171121,1
4281:GVB:915:W:WE,20171122,1
4281:GVB:915:W:WE,20171123,1
4281:GVB:915:W:WE,20171124,1
4281:GVB:914:W:WE,20161220,1
4281:GVB:914:W:WE,20161221,1
4281:GVB:914:W:WE,20161222,1
4281:GVB:914:W:WE,20161223,1
4281:GVB:914:W:WE,20161227,1
4281:GVB:914:W:WE,20161228,1
4281:GVB:914:W:WE,20161229,1
4281:GVB:914:W:WE,20161230,1
4281:GVB:914:W:WE,20170102,1
4482:GVB:16:C:ZA,20170318,1
4482:GVB:16:C:ZA,20170325,1
4482:GVB:16:C:ZA,20170401,1
4482:GVB:16:C:ZA,20170408,1
4482:GVB:16:C:ZA,20170415,1
